latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-13.58418,133.84454,332.13,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.6,4.5,D
-13.5814,133.84042,347.05,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.61,8.53,D
-13.57918,133.83273,335.51,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.63,6.47,D
-13.57807,133.83987,345.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.56,7.21,D
-13.57734,134.14163,330.31,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.64,2.77,D
-13.57582,133.7883,334.58,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.35,3.75,D
-13.57529,133.83577,334.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.92,7.21,D
-13.57527,133.79187,345.22,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.03,7.56,D
-13.57474,133.83934,332.55,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.23,7.21,D
-13.57406,132.60617,339.24,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.01,2.29,D
-13.57249,133.78777,341.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.84,5.63,D
-13.56808,133.83827,330.59,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.54,4.36,D
-13.56663,132.56462,333.6,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.25,3.28,D
-13.56609,132.56821,347.64,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.1,3.28,D
-13.56476,133.90364,332.33,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.23,2.09,D
-13.56421,133.9072,331.17,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.78,3.56,D
-13.56414,133.75352,341.37,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.66,3.7,D
-13.56305,133.78258,336.19,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.25,5.48,D
-13.56248,133.76422,333.54,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.91,6.14,D
-13.56246,134.13863,338.29,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.26,2.71,D
-13.56154,132.55292,333.7,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.9,2.78,D
-13.56139,134.07942,341.48,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.11,4.66,D
-13.56101,132.55646,340.71,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.76,5.14,D
-13.56087,133.90666,335.29,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.53,3.43,D
-13.5603,133.84431,331.5,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.49,4.62,D
-13.56026,133.75655,331.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.84,3.7,D
-13.55972,133.78204,335.96,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.89,6.18,D
-13.55921,133.8954,336.91,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.12,3.09,D
-13.55915,133.76367,345.15,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.48,6.14,D
-13.5586,133.76723,346.1,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.69,7.36,D
-13.55821,132.55237,338.81,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.12,7.38,D
-13.55767,132.55589,332.85,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,304.3,7.33,D
-13.55587,133.89487,341.86,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.43,4.27,D
-13.55532,133.89844,346.87,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.24,4.74,D
-13.55531,133.87648,339.43,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.1,5.88,D
-13.55527,133.76669,338.95,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.67,6.1,D
-13.55487,132.55179,354.33,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.82,7.38,D
-13.55472,133.77026,353.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.14,6.1,D
-13.55417,133.77383,341.42,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.27,6.29,D
-13.55365,133.88718,341.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.43,4.63,D
-13.55309,133.89075,337.34,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.95,4.27,D
-13.55087,133.88307,339.9,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.85,4.75,D
-13.55085,133.81717,348.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.19,6.21,D
-13.55083,133.77328,346.11,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.74,6.29,D
-13.55028,133.77686,367.0,0.39,0.36,2026-05-21,449,N,VIIRS,h,2.0NRT,302.01,6.29,D
-13.54973,133.78043,331.43,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.05,6.87,D
-13.54918,133.80594,337.39,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.02,5.03,D
-13.54863,133.80949,334.91,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.93,3.37,D
-13.54753,133.83859,338.4,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.92,3.06,D
-13.54695,133.77632,346.8,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.81,3.55,D
-13.5464,133.77988,331.44,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.07,3.48,D
-13.54475,133.9444,330.74,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.64,4.01,D
-13.54414,134.0582,349.55,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.1,5.02,D
-13.54362,133.77579,333.15,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.11,3.55,D
-13.54358,134.0618,331.2,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.22,5.02,D
-13.54307,133.99915,340.1,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.52,2.8,D
-13.54251,134.00273,332.46,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.36,2.8,D
-13.54241,134.1132,330.1,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.68,5.81,D
-13.54086,133.94743,348.38,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.54,5.18,D
-13.5408,134.05765,340.1,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.97,5.02,D
-13.5403,133.951,336.56,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.68,5.18,D
-13.54029,133.99503,336.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.92,6.13,D
-13.53973,133.99861,341.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.94,6.13,D
-13.53923,132.54196,333.64,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.11,3.62,D
-13.53752,133.94688,343.76,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.52,5.18,D
-13.53731,130.88525,336.51,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,303.24,3.83,D
-13.53696,132.5343,331.21,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.28,1.57,D
-13.53642,132.53789,345.72,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.53,3.62,D
-13.53638,133.73444,342.69,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.82,4.52,D
-13.53457,132.5045,339.86,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.24,3.52,D
-13.53403,132.50809,339.54,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.58,5.77,D
-13.53381,130.88474,339.2,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,303.69,3.83,D
-13.53362,132.53374,344.61,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.19,6.93,D
-13.53308,132.53732,346.44,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.49,12.15,D
-13.53201,132.54449,334.26,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.92,1.89,D
-13.53176,132.50038,353.3,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.89,4.75,D
-13.53122,132.50398,336.32,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.85,4.75,D
-13.52974,132.53679,347.13,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.22,12.15,D
-13.52858,134.0262,337.45,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.96,2.93,D
-13.52842,132.49985,344.97,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.4,4.75,D
-13.52788,132.50346,344.05,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.79,4.75,D
-13.52734,132.50705,367.0,0.39,0.36,2026-05-21,449,N,VIIRS,h,2.0NRT,306.72,10.67,D
-13.52636,134.01849,339.71,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.73,2.97,D
-13.52627,132.51419,332.25,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,302.9,3.18,D
-13.5258,134.02208,330.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.83,2.97,D
-13.524,132.50648,350.24,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.02,7.92,D
-13.51797,132.52396,339.34,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.91,2.76,D
-13.51595,132.17935,341.39,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.35,2.63,D
-13.51541,132.183,340.52,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.04,2.63,D
-13.51487,132.18663,330.12,0.39,0.36,2026-05-21,449,N,VIIRS,l,2.0NRT,302.77,2.4,D
-13.51462,132.52348,338.31,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.31,2.69,D
-13.51313,132.1752,333.48,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.05,3.36,D
-13.51016,134.05635,346.18,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.06,6.91,D
-13.50682,134.0558,347.76,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.99,6.91,D
-13.50405,134.05167,345.07,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.47,14.67,D
-13.50401,134.07378,336.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.02,2.36,D
-13.50176,134.08815,331.7,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.57,1.57,D
-13.50123,134.06963,340.7,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.82,4.52,D
-13.5007,133.77194,346.31,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.92,8.1,D
-13.49846,134.06548,354.29,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.89,4.52,D
-13.49789,134.06909,330.8,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.52,4.52,D
-13.49736,134.05058,348.99,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.1,4.74,D
-13.4968,134.05417,340.93,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.35,4.74,D
-13.49568,134.06134,352.61,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.62,9.76,D
-13.49349,133.77443,332.83,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.85,4.22,D
-13.49294,133.77798,335.57,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.64,4.23,D
-13.49238,133.78157,348.23,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.86,4.23,D
-13.49183,133.78513,346.62,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.8,4.88,D
-13.49128,133.7887,338.26,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.85,4.88,D
-13.49071,133.77034,333.21,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.46,4.22,D
-13.4896,133.77745,333.2,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.25,4.23,D
-13.48795,133.78815,337.78,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.76,4.88,D
-13.48669,134.09677,332.63,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.29,5.58,D
-13.47944,134.09927,334.15,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.47,6.62,D
-13.47796,133.78653,348.47,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.48,6.4,D
-13.4774,133.7901,334.36,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.32,4.77,D
-13.47666,134.09512,333.39,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.99,2.08,D
-13.4761,134.09872,345.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.34,4.88,D
-13.47573,133.77885,336.44,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.99,4.34,D
-13.4753,132.22141,347.26,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.57,4.32,D
-13.47463,133.786,340.73,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.3,6.4,D
-13.47384,134.11311,340.29,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.77,5.88,D
-13.4724,133.77832,335.06,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.11,6.79,D
-13.47195,132.22084,346.75,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,302.39,6.31,D
-13.47185,133.78189,339.27,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.53,4.42,D
-13.4713,133.78546,344.49,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.21,4.42,D
-13.4641,134.07413,339.18,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.79,3.02,D
-13.46358,133.98936,343.15,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.53,4.29,D
-13.46354,134.07771,332.21,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.75,3.02,D
-13.46076,134.07358,349.9,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.99,4.9,D
-13.45899,131.69609,333.6,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.45,2.48,D
-13.45802,133.93706,344.75,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.14,5.28,D
-13.45798,134.06943,367.0,0.39,0.36,2026-05-21,449,N,VIIRS,h,2.0NRT,304.03,20.64,D
-13.45747,133.94063,330.8,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.46,3.51,D
-13.45742,134.07301,335.14,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.27,4.9,D
-13.45691,133.96622,336.96,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.74,4.2,D
-13.45686,134.07663,330.01,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.42,4.9,D
-13.45635,133.96982,338.59,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.13,3.05,D
-13.4558,133.97339,332.17,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,295.74,3.05,D
-13.45576,134.06169,338.8,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.43,5.62,D
-13.4552,134.06529,354.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,305.74,18.57,D
-13.45464,134.06889,339.44,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.01,18.57,D
-13.45026,132.10541,332.43,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,301.84,3.3,D
-13.44689,132.10489,336.46,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,303.89,3.3,D
-13.43344,134.09491,341.18,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.14,4.16,D
-13.42954,134.09795,350.66,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.41,7.9,D
-13.42676,134.0938,338.48,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.92,4.67,D
-13.42342,134.09325,331.07,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.92,2.01,D
-13.42288,134.07474,330.06,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.77,3.72,D
-13.42127,133.99725,335.56,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.17,2.97,D
-13.42124,134.04134,331.91,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.32,1.84,D
-13.42068,134.04491,346.49,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.57,6.15,D
-13.4201,134.07059,330.53,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.26,2.97,D
-13.41855,133.92697,344.86,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.49,6.82,D
-13.41848,134.01514,339.02,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,297.89,2.82,D
-13.41841,134.08138,333.35,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.03,2.31,D
-13.41734,134.04436,330.19,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.48,3.21,D
-13.4151,134.05872,333.07,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.56,3.47,D
-13.40841,134.05763,336.05,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.27,5.09,D
-13.36793,132.03291,334.04,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.84,1.41,D
-13.3258,142.87053,332.35,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,292.86,3.07,D
-13.32042,142.86935,326.17,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.23,3.07,D
-13.31741,134.19043,337.24,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.57,4.42,D
-13.31406,134.18988,346.9,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.43,7.5,D
-13.23452,142.84198,330.69,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.36,4.97,D
-13.23385,142.8455,335.35,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.76,6.35,D
-13.23317,142.84901,339.29,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.64,6.35,D
-13.23056,142.84076,356.24,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.91,7.92,D
-13.22986,142.84425,340.59,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,295.03,5.42,D
-13.22917,142.84775,337.32,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.82,5.42,D
-13.22912,142.84087,345.79,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.75,4.97,D
-13.22847,142.85124,336.71,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.3,4.9,D
-13.22777,142.85474,341.53,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.38,4.9,D
-13.22711,142.85135,337.8,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.49,5.18,D
-13.22644,142.85481,346.48,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.66,5.18,D
-13.21729,134.18086,333.25,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,299.47,1.84,D
-13.19274,134.16205,339.05,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.24,3.91,D
-13.18996,134.1579,355.61,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,304.04,16.71,D
-13.18928,142.81482,346.1,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.89,4.76,D
-13.13681,134.02693,330.64,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.49,1.93,D
-13.1161,134.11572,332.96,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.37,2.14,D
-13.11503,134.07861,338.57,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,300.26,7.35,D
-13.11446,134.08221,335.74,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,298.42,6.72,D
-13.11278,134.093,336.0,0.39,0.36,2026-05-21,449,N,VIIRS,n,2.0NRT,296.86,2.39,D
-13.06912,142.79308,329.56,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.09,4.06,D
-13.06303,142.79553,340.95,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,293.11,5.69,D
-13.06244,142.76997,331.75,0.38,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,291.98,6.24,D
-13.0583,142.79099,337.11,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,294.46,3.47,D
-13.05704,142.76891,367.0,0.38,0.58,2026-05-21,449,N,VIIRS,h,2.0NRT,293.45,6.24,D
-13.05634,142.77243,367.0,0.38,0.58,2026-05-21,449,N,VIIRS,h,2.0NRT,293.48,16.8,D
-13.05358,142.78647,334.38,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,288.31,3.47,D
-13.05289,142.78996,341.77,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,291.43,3.47,D
-13.05234,142.76433,332.56,0.38,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,292.52,4.07,D
-13.05164,142.76785,340.2,0.38,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,293.27,4.07,D
-13.05094,142.77138,336.26,0.38,0.58,2026-05-21,449,N,VIIRS,n,2.0NRT,291.47,6.46,D
-13.04886,142.78195,337.78,0.38,0.59,2026-05-21,449,N,VIIRS,n,2.0NRT,290.84,3.31,D
-14.14199,126.19093,336.41,0.53,0.5,2026-05-21,451,N,VIIRS,n,2.0NRT,295.76,4.02,D
-14.06343,126.93841,340.22,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,296.46,3.7,D
-14.0605,126.96065,333.07,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,297.4,4.94,D
-14.04835,127.05253,334.98,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,300.53,31.46,D
-14.04778,127.05688,354.63,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,303.59,26.55,D
-14.0472,127.06124,343.07,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.56,26.55,D
-14.04546,127.07436,348.25,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,303.14,34.89,D
-14.04496,126.97606,340.39,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,297.3,5.92,D
-14.04488,127.07873,348.69,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,297.45,34.89,D
-14.04453,127.04761,354.77,0.47,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,302.27,31.46,D
-14.04431,127.08308,355.52,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.49,8.01,D
-14.04427,126.97466,342.23,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,296.82,7.31,D
-14.04395,127.05196,367.0,0.46,0.47,2026-05-21,451,N,VIIRS,h,2.0NRT,300.03,31.46,D
-14.04373,127.08742,343.31,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.07,8.01,D
-14.04338,127.05631,367.0,0.46,0.47,2026-05-21,451,N,VIIRS,h,2.0NRT,298.96,26.55,D
-14.04316,127.09176,339.66,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,297.66,7.75,D
-14.042,127.10045,354.26,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,299.1,7.4,D
-14.04143,127.10478,338.92,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,297.35,7.4,D
-14.04086,127.10909,347.0,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.18,5.35,D
-14.04054,126.97546,350.93,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,300.77,52.33,D
-14.04028,127.11343,338.44,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.62,5.35,D
-14.04013,127.04702,354.41,0.47,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,299.46,35.31,D
-14.03997,126.97986,350.9,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,302.96,52.33,D
-14.03955,127.05135,354.46,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,302.47,35.31,D
-14.0394,126.98424,348.64,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,297.42,10.8,D
-14.03934,127.08683,341.65,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,295.92,8.01,D
-14.03898,127.05571,340.55,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,295.71,10.64,D
-14.03882,126.98864,332.43,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,297.11,10.8,D
-14.03855,127.12653,346.17,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,299.16,9.01,D
-14.03824,126.99303,332.77,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,297.16,7.94,D
-14.03515,127.0508,344.57,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.96,35.31,D
-14.03501,127.04958,350.55,0.47,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.27,26.55,D
-14.03383,126.99245,352.11,0.47,0.48,2026-05-21,451,N,VIIRS,n,2.0NRT,298.05,7.94,D
-14.03303,127.13452,336.16,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,297.45,4.19,D
-14.03247,127.13879,344.87,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.43,4.19,D
-14.03177,127.17757,351.37,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.98,10.24,D
-14.03132,127.04585,341.45,0.47,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,298.19,11.39,D
-14.03021,127.15585,334.41,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.96,4.72,D
-14.02965,127.16008,335.58,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,297.16,3.53,D
-14.02909,127.1643,333.65,0.46,0.47,2026-05-21,451,N,VIIRS,n,2.0NRT,296.76,3.53,D
